price,Is_Worldwide_Shipping,case_size_regex,is_cellular,price_log,model_tier_encoded,apple_series_rank,condition_encoded,brand_Garmin,brand_Samsung,brand_Small brand,material_Ceramic,material_Gold,material_Gold_Titanium,material_StainLess_Steel,material_Standard,material_Titanium,Country_Japan,Country_Other countries,Country_South Korea,Country_United Kingdom,Country_United States
790.0,0,49.0,0,6.673297967767654,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
809.0,1,45.0,0,6.697034247666484,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
800.0,0,49.0,1,6.68586094706836,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
800.0,0,45.0,0,6.68586094706836,2,-1,1.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
800.0,0,45.0,1,6.68586094706836,1,7,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
680.0,1,49.0,1,6.523562306149512,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,False
800.0,0,49.0,0,6.68586094706836,3,10,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
809.0,1,40.0,0,6.697034247666484,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
800.0,0,49.0,0,6.68586094706836,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1175.0,1,,0,7.069874128458572,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
800.0,0,45.0,1,6.68586094706836,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
800.0,0,44.0,0,6.68586094706836,1,7,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1175.0,1,,0,7.069874128458572,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
800.0,0,,0,6.68586094706836,1,7,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1175.0,1,,0,7.069874128458572,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
800.0,0,49.0,0,6.68586094706836,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1175.0,1,,0,7.069874128458572,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
1175.0,1,,0,7.069874128458572,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
574.0,0,49.0,0,6.354370040797351,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
578.25,0,46.0,1,6.3617341633124855,1,7,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
799.0,0,49.0,1,6.684611727667927,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
578.25,0,46.0,1,6.3617341633124855,1,7,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
643.0,1,,0,6.467698726104354,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
663.41,0,,0,6.498899428799864,3,-1,1.0,False,True,False,False,False,False,False,True,False,True,False,False,False,False
578.25,0,46.0,1,6.3617341633124855,1,7,3.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
805.14,1,49.0,0,6.692257424693476,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
1175.0,1,,0,7.069874128458572,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
653.0,1,,0,6.483107351457199,1,-1,3.0,True,False,False,False,True,False,False,False,False,False,True,False,False,False
1175.0,1,,0,7.069874128458572,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
799.99,1,47.0,0,6.685848462595922,1,-1,3.0,True,False,False,False,False,False,True,False,False,False,False,False,False,True
653.0,1,,0,6.483107351457199,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
799.99,0,51.0,0,6.685848462595922,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
800.0,0,42.0,0,6.68586094706836,1,7,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
799.99,0,51.0,0,6.685848462595922,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
599.89,1,45.0,1,6.3984118894972974,1,0,1.0,False,False,False,False,True,False,False,False,False,False,False,False,True,False
664.19,1,,0,6.500072714133015,3,-1,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
799.99,0,46.0,0,6.685848462595922,3,-1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
799.99,0,,0,6.685848462595922,2,-1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
799.99,0,49.0,1,6.685848462595922,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
800.0,0,45.0,0,6.68586094706836,3,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
799.0,0,46.0,0,6.684611727667927,1,7,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
749.99,0,49.0,1,6.621392336096254,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,True,False
799.0,1,47.0,1,6.684611727667927,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
799.0,1,41.0,0,6.684611727667927,1,7,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
800.0,0,42.0,0,6.68586094706836,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
799.0,1,44.0,1,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.96,0,49.0,1,6.68581100824341,3,10,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
799.0,1,44.0,1,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,44.0,1,6.684611727667927,1,7,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,0,49.0,0,6.684611727667927,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
799.0,1,46.0,0,6.684611727667927,1,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,46.0,0,6.684611727667927,1,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,,0,6.684611727667927,2,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,47.0,1,6.684611727667927,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
799.0,1,44.0,0,6.684611727667927,1,7,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,44.0,0,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.99,0,51.0,0,6.685848462595922,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
799.0,0,46.0,0,6.684611727667927,1,-1,2.5,False,True,False,False,False,False,False,True,False,False,False,False,False,True
799.0,1,44.0,0,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,45.0,0,6.684611727667927,1,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
799.0,0,38.0,0,6.684611727667927,1,7,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
799.0,1,42.0,0,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,46.0,0,6.684611727667927,1,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,46.0,0,6.684611727667927,1,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,42.0,0,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.99,0,,0,6.685848462595922,1,-1,1.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
799.0,1,,0,6.684611727667927,1,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,,0,6.684611727667927,2,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,44.0,1,6.684611727667927,1,7,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,42.0,1,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,44.0,1,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
798.99,1,47.0,1,6.684599227589802,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
799.0,1,44.0,0,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
798.99,1,47.0,1,6.684599227589802,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
799.0,1,42.0,0,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,44.0,0,6.684611727667927,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
799.0,1,45.0,0,6.684611727667927,1,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
785.0,0,40.0,0,6.666956792429207,1,7,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
792.57,1,,0,6.676541752836779,3,-1,1.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1159.0,1,45.0,0,7.05617528410041,1,-1,3.0,False,True,False,False,False,False,False,False,False,False,False,False,True,False
1159.0,1,42.0,1,7.05617528410041,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
780.0,0,49.0,1,6.660575149839686,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
648.0,1,,0,6.47543271670409,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
569.99,0,47.0,0,6.347371696367802,1,-1,2.5,True,False,False,False,False,False,False,True,False,False,False,False,True,False
600.0,1,,0,6.398594934535208,3,11,3.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
791.0,0,46.0,0,6.674561391814426,1,7,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
600.0,1,49.0,0,6.398594934535208,3,11,3.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
789.0,1,46.0,1,6.672032945461067,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
798.99,1,47.0,1,6.684599227589802,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
789.0,1,41.0,1,6.672032945461067,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
790.37,1,42.0,0,6.6737656207271305,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
789.99,0,49.0,0,6.673285325462708,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
790.0,0,49.0,1,6.673297967767654,3,10,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
569.0,0,49.0,1,6.345636360828596,3,11,2.5,False,False,False,False,False,False,False,True,False,False,False,False,True,False
789.99,0,,1,6.673285325462708,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
789.0,0,49.0,1,6.672032945461067,3,12,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
669.74,1,47.0,0,6.50838158051029,3,-1,3.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
785.03,1,42.0,1,6.66699495963976,1,0,1.0,False,False,False,False,False,True,False,False,False,False,False,True,False,False
687.44,1,,0,6.53442816840178,2,-1,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
789.0,1,46.0,1,6.672032945461067,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
759.0,1,47.0,0,6.633318433280377,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
560.3,1,47.0,1,6.330255521948153,3,-1,3.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
789.0,1,41.0,1,6.672032945461067,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
775.0,0,,0,6.654152520183219,3,12,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
783.02,1,42.0,0,6.6644345302291095,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
783.99,1,42.0,0,6.665670978847765,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
499.99,1,38.0,0,6.21658614080582,1,7,1.0,False,False,False,False,False,False,True,False,False,False,False,False,True,False
780.0,1,49.0,0,6.660575149839686,3,12,2.5,False,False,False,False,False,False,False,False,True,False,True,False,False,False
800.0,1,41.0,0,6.68586094706836,1,7,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
783.02,1,42.0,1,6.6644345302291095,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
783.02,1,42.0,0,6.6644345302291095,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
781.0,1,42.0,0,6.661854740545311,1,7,3.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
783.02,1,42.0,0,6.6644345302291095,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
769.0,0,49.0,0,6.646390514847729,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
783.02,1,42.0,0,6.6644345302291095,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
788.98,1,42.0,0,6.672007628684904,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
783.0,0,46.0,0,6.664409020350408,1,7,2.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True
783.02,1,42.0,0,6.6644345302291095,1,1,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
841.58,0,49.0,0,6.736468613208144,3,10,2.5,False,False,False,False,False,False,False,False,True,False,True,False,False,False
780.01,1,46.0,0,6.660587953855026,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
680.0,1,47.0,1,6.523562306149512,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
770.0,0,49.0,0,6.647688373563329,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1135.0,1,43.0,0,7.035268599281097,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
779.0,0,49.0,0,6.659293919683638,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
680.0,1,47.0,1,6.523562306149512,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
680.0,1,47.0,1,6.523562306149512,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
1135.0,1,46.0,1,7.035268599281097,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1135.0,1,46.0,0,7.035268599281097,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1135.0,1,50.0,0,7.035268599281097,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
749.0,1,43.0,0,6.620073206530356,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,True,False,False
1135.0,1,43.0,0,7.035268599281097,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1135.0,1,44.0,1,7.035268599281097,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1135.0,1,46.0,1,7.035268599281097,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
667.12,1,47.0,0,6.5044677981217465,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
848.0,0,49.0,0,6.744059186311348,3,12,2.5,False,False,False,False,False,False,False,False,True,False,True,False,False,False
680.0,1,47.0,1,6.523562306149512,3,-1,3.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
589.0,1,42.0,0,6.380122536899765,2,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
777.03,0,47.0,1,6.656765083846269,3,-1,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
775.0,1,40.0,0,6.654152520183219,1,-1,3.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False
675.99,0,,0,6.517656501754438,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
677.99,0,,1,6.520606399909744,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
775.0,1,40.0,0,6.654152520183219,1,-1,3.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False
775.0,1,,0,6.654152520183219,1,-1,3.0,True,False,False,False,True,False,False,False,False,False,False,False,True,False
805.0,0,,0,6.692083742506628,1,-1,1.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
550.0,0,44.0,0,6.311734809152915,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
775.0,1,50.0,0,6.654152520183219,2,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
780.01,1,49.0,1,6.660587953855026,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False
750.0,0,45.0,0,6.621405651764134,3,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
774.99,0,49.0,0,6.654139633502248,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
775.0,1,,0,6.654152520183219,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
550.07,1,47.0,1,6.311861842826082,3,-1,3.0,False,True,False,False,False,False,False,False,True,False,True,False,False,False
658.49,1,,0,6.491466809040135,1,-1,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
805.0,0,,0,6.692083742506628,3,-1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
750.0,0,49.0,0,6.621405651764134,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
779.95,0,,0,6.660511127303732,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
764.99,0,,0,6.641169114825089,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
766.09,0,,1,6.642604134770255,3,-1,3.0,False,True,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,46.0,1,6.621405651764134,1,7,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
622.0,1,,0,6.434546518787453,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,True,False,False,False
764.99,0,,0,6.641169114825089,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
764.95,0,,0,6.6411168934587055,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
658.49,1,,0,6.491466809040135,1,-1,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
749.99,0,49.0,0,6.621392336096254,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
749.99,0,41.0,1,6.621392336096254,1,7,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
666.99,0,,1,6.504273203364713,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,False
750.0,0,,0,6.621405651764134,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
750.0,0,41.0,0,6.621405651764134,1,7,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
750.0,0,49.0,1,6.621405651764134,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,46.0,0,6.621405651764134,1,7,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
750.0,0,51.0,0,6.621405651764134,2,-1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
750.0,0,42.0,1,6.621405651764134,1,7,1.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
750.0,0,,0,6.621405651764134,3,10,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
805.0,0,,0,6.692083742506628,1,-1,1.0,False,True,False,False,False,False,False,True,False,False,True,False,False,False
549.99,0,49.0,0,6.311716660167896,3,11,2.0,False,False,False,False,False,False,False,False,True,False,False,False,True,False
749.0,0,49.0,0,6.620073206530356,3,10,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,49.0,0,6.621405651764134,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
761.18,1,,1,6.636182748263424,3,11,1.0,False,False,False,False,False,False,False,True,False,False,False,True,False,False
750.0,0,49.0,0,6.621405651764134,3,10,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,42.0,1,6.621405651764134,1,7,2.5,False,False,False,False,False,True,False,False,False,False,False,False,False,True
750.0,1,49.0,0,6.621405651764134,3,12,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
750.0,0,49.0,0,6.621405651764134,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,49.0,0,6.621405651764134,3,12,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
749.99,0,49.0,0,6.621392336096254,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,49.0,0,6.621405651764134,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,49.0,0,6.621405651764134,3,11,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
739.99,0,49.0,0,6.607987129928372,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
664.99,0,,0,6.501274655412647,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
750.0,0,49.0,0,6.621405651764134,3,11,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
769.99,0,49.0,0,6.647675403310604,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,45.0,0,6.621405651764134,3,7,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
750.0,0,45.0,1,6.621405651764134,1,7,1.0,False,False,False,False,True,False,False,False,False,False,False,False,False,True
750.0,0,44.0,0,6.621405651764134,1,-1,1.0,False,True,False,False,False,False,False,True,False,False,False,False,False,True
543.25,0,42.0,1,6.299408700114657,1,7,3.0,False,False,False,False,False,False,False,False,False,False,False,False,True,False
745.0,0,49.0,0,6.61472560020376,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,49.0,1,6.621405651764134,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,49.0,1,6.621405651764134,3,12,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
701.28,1,49.0,0,6.554332184901008,3,11,3.0,False,False,False,False,False,False,False,False,True,False,True,False,False,False
750.0,0,49.0,0,6.621405651764134,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,49.0,0,6.621405651764134,3,10,1.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
657.99,0,,0,6.490708359880545,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,False
1109.0,1,44.0,1,7.01211529430638,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
738.95,0,49.0,0,6.606582616347857,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
740.0,0,49.0,0,6.608000625296087,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
725.0,0,45.0,1,6.587550014824796,1,7,1.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
750.0,0,49.0,1,6.621405651764134,3,11,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
749.99,0,,0,6.621392336096254,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
750.0,0,49.0,1,6.621405651764134,3,12,2.5,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,,0,6.621405651764134,3,-1,1.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
749.99,0,47.0,0,6.621392336096254,3,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
749.99,1,,0,6.621392336096254,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
749.99,1,,0,6.621392336096254,1,-1,3.0,True,False,False,False,False,True,False,False,False,False,False,False,False,True
729.99,0,49.0,0,6.594399779765647,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,,0,6.621405651764134,3,12,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
750.0,0,,0,6.621405651764134,3,12,3.0,False,False,False,False,False,False,False,True,False,False,False,False,False,True
749.99,1,,0,6.621392336096254,1,-1,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
749.99,0,47.0,0,6.621392336096254,1,-1,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
749.95,0,47.0,0,6.621339071651589,2,-1,2.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True
749.99,1,,0,6.621392336096254,1,-1,3.0,True,False,False,False,False,False,False,False,True,False,False,False,False,True
729.99,0,49.0,0,6.594399779765647,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
749.0,0,49.0,0,6.620073206530356,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
749.99,0,49.0,0,6.621392336096254,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
750.0,0,49.0,1,6.621405651764134,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
749.0,1,44.0,0,6.620073206530356,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
749.99,0,,0,6.621392336096254,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,False,True
749.95,0,47.0,0,6.621339071651589,2,-1,2.5,True,False,False,False,False,False,False,False,True,False,False,False,False,True
729.0,0,49.0,0,6.593044534142437,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
535.0,0,49.0,1,6.284134161070802,3,11,3.0,False,False,False,False,False,False,False,True,False,False,False,False,True,False
749.0,0,49.0,0,6.620073206530356,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
749.0,0,49.0,0,6.620073206530356,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
745.59,0,49.0,1,6.615516172337742,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
740.0,0,49.0,1,6.608000625296087,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
748.84,0,49.0,1,6.61985985043823,3,12,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
749.0,1,42.0,0,6.620073206530356,1,7,2.5,False,False,False,False,False,False,False,True,False,False,False,False,False,True
749.0,0,45.0,1,6.620073206530356,1,7,3.0,False,False,False,False,False,False,True,False,False,False,False,False,False,True
749.0,1,42.0,0,6.620073206530356,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
749.0,1,42.0,0,6.620073206530356,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
529.0,1,46.0,1,6.272877006546167,1,7,3.0,False,False,False,False,False,True,False,False,False,False,False,False,True,False
617.42,1,51.0,0,6.427167838276756,3,-1,1.0,True,False,False,False,False,False,False,True,False,True,False,False,False,False
744.99,0,49.0,1,6.614712195288178,3,12,2.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
1085.0,1,44.0,1,6.990256500493881,1,-1,3.0,False,True,False,False,False,False,False,True,False,False,False,False,True,False
1085.0,1,45.0,0,6.990256500493881,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
742.0,1,42.0,0,6.610696044717759,1,0,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
1085.0,1,45.0,0,6.990256500493881,1,-1,3.0,True,False,False,False,False,False,False,True,False,False,False,False,True,False
749.74,0,49.0,1,6.621059386761408,3,11,3.0,False,False,False,False,False,False,False,False,True,False,False,False,False,True
804.0,0,49.0,0,6.690842277418564,3,12,2.5,False,False,False,False,False,False,False,False,True,False,True,False,False,False
739.0,1,46.0,1,6.606650186198215,1,-1,2.5,False,True,False,False,True,False,False,False,False,False,False,False,False,True
749.0,1,42.0,0,6.620073206530356,1,7,2.5,False,False,False,False,True,False,False,False,False,False,False,False,False,True
